,Timestamp,complete_assignments,work_hard,like_stats,feel_insecure,how_i_think,formulas,worthless,complicated_subject,training,more_employable,have_idea,communicate_ideas,not_useful,plan_to_study,get_frustrated,statistical_thinking,in_everyday_life,under_stress,enjoy_class,interested_using,conclusions_rarely_presented,quickly_learned,interested_understanding,great_discipline,no_application,make_errors,attend_class,scared_by_stats,interested_learning,massive_computations,i_can_learn,i_will_understand,irrelevant for life,highly_technical,difficult_to_understand,learn_new_thinking,do_well_in_math,good_at_math,stats_in_the_field,confident_in_mastery,is_stats_required,likely_to_choose_stats_course,major,overall_gpa,major_gpa,overall_credits,credits_this_semester,HS_completed,college_completed,degree,expected_grade,class_section,gender,citizenship,age,year_in_school,work_hours,wake_up,exercise_hours,tv_hours,social_hours,sleep_hours,first_time,political,race_ethnic,current_semester,class_format,use_tutor,can_calculate_major_gpa,know_excel,know_spss,learn_spss_excel,beneficial_to_know,why_beneficial,EMPLID3,HS_completed2
57,2015-02-01 14:32:43,7,7,3,7,7,2,4,7,4,4,6,5,4,6,7,5,2,7,2,2,2,2,5,7,3,6,7,7,5,6,3,3,3,6,7,7,5,5,4,1,Yes,2,Psychology,2.8,3.3,39,12.0,3.0,1.0,B.S.,B+,0,Female,US citizen,19,Upper Sophomore,20.0,8:30-11:30,,6,7-14,35,Yes,Other,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",Don't know,No,,,,,,,3.0
58,2015-02-01 15:03:07,7,7,5,5,5,4,2,5,4,5,1,7,2,7,4,5,4,5,6,6,3,4,6,6,3,4,7,5,5,4,6,6,4,5,5,4,4,4,5,4,Yes,2,Psychology,3.4,3.4,about 90 ,12.0,4.0,2.0,B.A.,A,1,Female,US citizen,24,Lower Senior,20.0,9am,5.0,almost none ,varies ,5-7 ,No,Other,Other,Spring 2015,Fully online class,Don't know,Yes,,,,,,,4.0
59,2015-02-01 18:23:40,7,7,5,5,5,3,1,5,7,4,3,5,3,7,4,3,4,5,5,5,2,4,6,6,2,5,7,7,5,5,7,6,2,5,5,4,3,5,6,5,Yes,2,Psychology,3.28,3.28,64,4.0,3.0,1.0,B.A.,A,LM2,Female,US citizen,33,Lower Junior,25.0,8am,,5,10,6-7,Yes,Democrat,White,Spring 2015,"Traditional class (in person, less than 30 people)",No,No,,,,,,,3.0
60,2015-02-01 19:24:14,6,6,6,1,1,6,1,2,6,7,1,7,1,6,1,1,6,2,5,7,1,3,7,3,1,2,6,1,7,3,7,7,1,1,1,5,5,6,6,5,Yes,5,Psychology,3.0,3.2,54,17.0,3.0,2.0,B.S.,A-,LM3,Male,US citizen,20,Lower Junior,0.0,5AM,2.5,5,25,30,Yes,Independent,White,Spring 2015,"Traditional class (in person, less than 30 people)",No,Yes,,,,,,,3.0
61,2015-02-01 19:36:21,7,7,4,4,4,4,4,4,4,5,1,4,1,7,2,2,5,4,4,4,2,3,6,6,2,3,7,3,6,4,6,6,5,5,3,4,4,4,5,4,Yes,2,Psychology,3.137,3.137,69,13.0,0.0,1.0,B.A.,A,LM4,Female,US citizen,30,Lower Sophomore,0.0,6am,2.0,5,3,46,Yes,Democrat,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",Don't know,No,,,,,,,0.0
62,2015-02-01 19:47:43,7,7,5,5,1,5,1,5,4,5,1,4,2,7,1,1,5,4,4,4,5,4,4,2,4,4,7,2,5,4,7,7,2,3,2,2,4,5,6,4,Yes,5,Education,2.8,3.2,61,13.0,4.0,0.0,B.A.,A,LM4,Female,US citizen,20,Lower Junior,16.0,7 am,10.0,2,8,5,Yes,Democrat,Asian,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
63,2015-02-01 20:11:27,7,7,6,4,2,2,4,6,2,4,4,4,4,7,4,4,1,6,4,3,4,4,5,5,4,5,7,5,4,4,5,5,4,4,4,4,3,2,2,3,Yes,1,Psychology,2.0,2.0,60,4.0,3.0,1.0,B.A.,B,0,Female,US citizen,23,Lower Sophomore,20.0,7am,6.0,5,0,56,Yes,Democrat,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",Yes,No,,,,,,,3.0
64,2015-02-01 22:24:41,7,7,7,4,3,4,4,4,1,7,4,6,2,7,1,1,6,6,6,6,6,6,6,6,3,3,7,6,6,6,7,7,6,6,6,6,6,6,3,4,Yes,1,Psychology,2.6,2.9,97,14.0,4.0,4.0,B.S.,A,LM,Female,US citizen,22,Lower Senior,20.0,8 am,4.0,9,5,42,Yes,Democrat,Asian,Fall 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,4.0
65,2015-02-01 23:03:22,7,7,4,5,3,3,1,1,5,7,1,5,2,4,1,1,6,6,4,4,1,6,6,6,2,4,7,6,6,5,7,5,2,6,3,5,2,2,5,4,Yes,2,Psychology,2.6460000000000004,3.2,54,12.0,3.0,0.0,B.A.,A,LM2,Male,US citizen,20,Lower Junior,12.0,10,,0,20,62,Yes,Independent,Asian,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,3.0
66,2015-02-01 23:21:54,7,7,5,4,5,5,2,5,6,6,1,6,2,7,1,4,4,5,5,6,2,4,6,4,3,5,7,6,7,6,7,6,2,4,4,4,4,4,3,3,Yes,6,Education,3.42,3.2,60,16.0,2.0,2.0,B.A.,A,LM2,Female,Other,21,Lower Junior,20.0,7 am,0.0,4,4,45,Yes,Other,Asian,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,2.0
67,2015-02-02 00:36:02,7,7,4,1,1,4,4,5,3,4,1,5,4,7,1,4,1,3,5,4,4,3,3,5,4,1,7,1,2,5,7,7,5,4,2,5,6,7,2,5,Yes,1,Psychology,2.7,3.2,130,13.0,4.0,5.0,B.S.,A+,LM4,Male,US citizen,22,Upper Senior,0.0,6:30,12.0,10,4,51,Yes,Democrat,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",No,Yes,,,,,,,4.0
68,2015-02-02 11:35:07,7,7,6,6,6,5,5,5,7,7,5,7,1,7,5,1,5,5,6,6,1,4,6,5,1,1,7,6,6,5,7,6,1,5,6,4,6,6,5,5,Yes,7,Medicine/Pre-Medicine,3.56,3.2,64,13.0,4.0,2.0,B.S.,A+,LM,Female,US citizen,20,Lower Junior,20.0,5,0.0,0,0,Not sure.,Yes,Democrat,Other,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,4.0
69,2015-02-02 12:29:57,7,7,3,6,5,2,4,6,2,3,4,4,4,7,4,3,2,6,4,3,3,1,5,4,4,7,7,4,4,4,4,3,3,4,5,4,1,1,3,3,Yes,1,Psychology,3.0,3.2,60+,6.0,4.0,2.0,B.A.,C+,LM,Female,US citizen,30,Upper Sophomore,0.0,6:00,4.0,Idk,0,35,Yes,Other,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,4.0
70,2015-02-02 13:00:24,6,7,5,3,2,4,1,5,6,5,1,6,1,7,2,1,5,4,5,6,3,4,6,5,2,2,7,1,6,4,7,6,1,3,2,4,5,5,6,4,Yes,5,Psychology,2.7,2.7,38,12.0,4.0,2.0,B.S.,B+,LM3,Female,US citizen,20,Lower Junior,20.0,6:30 AM,,0.5,5-7,5-8,Yes,Democrat,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,4.0
71,2015-02-02 13:26:26,7,7,5,4,4,4,1,5,4,5,3,4,2,7,4,2,4,5,5,5,4,6,7,6,2,4,7,4,5,4,7,7,4,4,4,4,6,4,4,5,No,7,Biology,2.9,2.5,70,12.0,4.0,1.0,B.S.,A-,LM,Female,Other,20,Lower Junior,0.0,8 am,0.0,5,5,8,No,Democrat,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",Don't know,No,,,,,,,4.0
72,2015-02-02 15:23:44,6,6,5,5,3,4,2,4,5,4,2,5,3,7,5,4,2,5,5,5,2,3,5,5,2,2,7,4,6,7,7,6,4,5,5,5,5,6,5,4,Yes,3,Psychology,2.9,3.2,36,16.0,4.0,1.0,B.A.,B+,LM3,Female,US citizen,18,Upper Sophomore,0.0,9:00,0.0,5,2,32,Yes,Democrat,Other,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
73,2015-02-02 16:40:45,7,7,3,7,2,1,1,7,4,5,1,4,1,7,4,3,3,1,3,5,3,1,3,6,3,7,7,7,3,7,6,4,2,7,7,4,1,1,2,2,Yes,1,Psychology,2.0,1.7,79,13.0,2.0,2.0,B.A.,C+,0,Female,US citizen,24,Lower Junior,45.0,7am,1.0,1,1,21,No,Democrat,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",Yes,No,,,,,,,2.0
74,2015-02-02 18:59:42,7,7,5,5,2,2,1,7,3,6,2,5,1,7,5,2,6,7,1,3,1,1,6,7,2,2,7,6,5,7,7,7,1,3,7,7,5,6,4,3,Yes,1,Psychology,3.9,4.0,81,16.0,1.0,1.0,B.A.,A,r3,Female,US citizen,30,Lower Senior,28.0,9:00,0.0,0,20,50,No,Democrat,Other,Spring 2015,"Traditional class (in person, less than 30 people)",Yes,Yes,,,,,,,1.0
75,2015-02-02 20:16:03,7,7,6,4,4,4,2,5,4,6,4,6,4,7,6,4,4,5,4,5,2,2,7,7,1,4,7,4,7,6,7,6,2,6,4,4,6,6,6,3,Yes,5,Psychology,2.9,3.2,80,13.0,4.0,2.0,B.A.,A+,ML4,Female,US citizen,31,Lower Junior,25.0,6:30,0.0,6,0,49,No,Other,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
76,2015-02-02 21:35:39,7,7,2,7,7,1,2,7,1,2,4,2,2,7,6,7,1,4,1,1,7,1,1,4,7,5,7,7,2,7,6,5,7,6,5,4,4,3,5,1,Yes,1,Psychology,2.8,3.0,50,13.0,0.0,1.0,B.A.,B,82046,Female,US citizen,20,Upper Sophomore,0.0,10,0.0,30,6,56,Yes,Democrat,Other,Spring 2015,"Traditional class (in person, less than 30 people)",Yes,No,,,,,,,0.0
77,2015-02-02 21:44:11,7,7,4,4,3,5,1,4,6,6,3,4,3,6,5,2,7,5,4,5,1,3,5,6,2,4,7,4,4,5,6,6,1,4,3,3,5,5,7,4,Yes,6,Psychology,2.7,3.2,36,14.0,5.0,0.0,B.A.,A,LM2,Male,US citizen,19,Upper Sophomore,0.0,7:30,6.0,10,15,48,Yes,Democrat,Other,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,5.0
78,2015-02-02 22:59:09,7,7,7,5,5,2,1,7,7,7,3,7,1,7,7,1,4,6,6,7,1,4,7,7,1,7,7,7,6,3,7,7,1,7,6,5,4,3,5,5,Yes,5,Psychology,3.0,3.2,108,9.0,2.0,2.0,B.A.,A-,0,Male,US citizen,35,Lower Senior,40.0,8 am,4.0,6,16,42,Yes,Democrat,White,Spring 2015,Fully online class,Don't know,No,,,,,,,2.0
79,2015-02-02 22:59:40,7,7,6,1,1,4,1,7,5,7,1,7,1,7,2,1,4,2,6,7,4,4,7,6,1,3,7,2,7,6,7,7,2,6,2,4,6,6,5,5,Yes,4,Psychology,3.47,3.7,72,11.0,1.0,1.0,B.S.,A,lM4,Female,US citizen,22,Lower Junior,0.0,5,4.0,2,60,35,No,Democrat,Black (not Latino/Hispanic),Spring 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,1.0
80,2015-02-02 23:25:05,6,6,5,1,1,5,3,2,3,3,1,5,4,6,2,4,3,2,4,4,3,3,6,3,2,2,6,2,6,3,6,6,3,3,1,1,6,6,4,5,No,6,Biology,3.2,3.1,130,11.0,3.0,4.0,B.S.,A+,lM,Male,US citizen,29,Upper Senior,24.0,4,0.0,16,4,6,No,Independent,Black (not Latino/Hispanic),Spring 2015,Large lecture class (more than 40 people),No,Yes,,,,,,,3.0
81,2015-02-03 05:38:15,6,7,6,1,1,4,1,3,6,4,1,5,1,6,4,1,4,1,6,5,2,1,7,4,1,2,7,1,6,1,7,7,1,4,2,1,7,6,4,4,Yes,6,Biology,3.2,3.2,93,13.0,2.0,2.0,B.S.,A,lm3,Female,US citizen,21,Lower Senior,0.0,7,0.0,25,25,40,Yes,Independent,Asian,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,2.0
82,2015-02-03 06:18:52,7,7,7,7,5,4,1,7,7,7,2,7,1,7,2,1,5,3,6,6,2,5,5,5,1,4,7,6,6,3,5,5,5,4,4,4,4,1,7,3,Yes,3,Psychology,2.4,3.0,84,15.0,0.0,3.0,B.S.,A,LM,Female,US citizen,21,Upper Junior,14.0,5:30,2.0,7,7,35,No,Democrat,Asian,Spring 2015,"Traditional class (in person, less than 30 people)",No,Yes,,,,,,,0.0
83,2015-02-03 08:45:22,6,6,3,6,6,3,3,6,6,4,3,5,4,6,4,3,3,4,3,4,5,3,6,6,3,4,6,3,6,6,6,6,4,6,4,4,3,3,4,3,Yes,3,Psychology,2.7,2.7,29,13.0,2.0,1.0,B.A.,C,lm4,Female,US citizen,24,Lower Freshman,0.0,9,1.0,3,10,40,No,Democrat,Other,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,2.0
84,2015-02-03 09:33:04,7,7,7,4,4,4,1,5,6,7,3,5,2,7,3,1,4,4,4,5,3,3,4,7,1,5,7,5,5,5,6,5,1,5,4,4,3,3,4,3,Yes,5,Psychology,2.8,3.2,52,16.0,4.0,1.0,B.A.,B+,LM4,Female,US citizen,20,Upper Sophomore,30.0,545,0.0,10,6,49,Yes,Democrat,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
85,2015-02-03 12:21:10,7,7,5,2,4,4,1,7,7,7,1,7,1,7,3,1,6,7,3,7,1,1,7,6,1,5,7,7,7,6,7,6,7,7,3,6,4,4,7,4,Yes,1,Psychology,2.5,3.0,80,12.0,2.0,1.0,B.A.,A,0,Female,US citizen,22,Lower Junior,25.0,8:30,0.0,10,15,8,Yes,Democrat,Latino/Hispanic,Spring 2015,"Traditional class (in person, less than 30 people)",Don't know,No,,,,,,,2.0
86,2015-02-03 13:33:12,7,7,4,1,4,5,1,4,7,4,1,4,1,7,5,1,4,4,3,5,1,2,7,6,1,6,7,4,5,3,7,5,1,5,3,3,6,3,4,5,Yes,3,Sociology/Social Work,3.9,4.0,162,5.0,5.0,2.0,M.A.,A,LM2,Male,US citizen,28,Post Bacc/2nd degree,22.0,6:30,5.0,6,8,49,Yes,Independent,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),No,Yes,,,,,,,5.0
87,2015-02-03 17:52:35,7,7,6,5,4,5,2,4,7,7,5,6,4,7,5,2,2,3,6,7,5,3,7,7,2,3,7,3,7,7,7,7,3,2,2,3,5,6,7,5,Yes,7,Psychology,3.0,3.9,48,12.0,4.0,6.0,B.S.,A+,Lm3,Male,US citizen,20,Lower Junior,0.0,4am,,10 min,21,6,Yes,Democrat,Black (not Latino/Hispanic),Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
88,2015-02-04 11:27:59,7,7,6,5,2,5,5,4,7,7,5,7,1,7,1,2,3,1,6,7,7,4,7,6,3,1,7,2,7,5,7,7,7,6,1,3,6,5,6,5,Yes,3,Psychology,3.072,3.072,64,13.0,4.0,2.0,B.A.,A+,82046,Female,Other,23,Lower Junior,35.0,6:30,3.0,6,6,48,Yes,Other,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
89,2015-02-04 13:28:28,7,7,7,1,1,7,1,1,5,6,1,4,2,7,1,2,1,1,7,4,1,2,7,7,3,1,7,1,7,4,7,7,4,4,1,1,5,5,2,5,Yes,4,Psychology,2.5,3.0,67,12.0,5.0,2.0,B.A.,A+,0,Male,US citizen,25,Upper Freshman,0.0,5,0.0,0,3,6,Yes,Democrat,Black (not Latino/Hispanic),Spring 2015,"Traditional class (in person, less than 30 people)",Yes,No,,,,,,,5.0
90,2015-02-04 13:28:40,7,7,7,1,1,7,1,1,5,6,1,4,2,7,1,2,1,1,7,4,1,2,7,7,3,1,7,1,7,4,7,7,4,4,1,1,5,5,2,5,Yes,4,Psychology,2.5,3.0,67,12.0,5.0,2.0,B.A.,A+,0,Male,US citizen,25,Upper Freshman,0.0,5,0.0,0,3,6,Yes,Democrat,Black (not Latino/Hispanic),Spring 2015,"Traditional class (in person, less than 30 people)",Yes,No,,,,,,,5.0
91,2015-02-04 19:41:50,6,7,5,1,1,4,1,5,7,7,1,5,3,7,1,2,5,5,4,5,1,2,7,5,1,1,7,1,6,7,7,7,1,5,1,1,5,6,7,5,Yes,1,Psychology,3.2,3.7,90,16.0,4.0,2.0,B.S.,A,LM4,Female,US citizen,23,Upper Junior,4.0,6,2.0,15,0,45,Yes,Other,Other,Spring 2015,Large lecture class (more than 40 people),No,Yes,,,,,,,4.0
92,2015-02-04 20:41:12,7,6,2,4,5,5,2,7,3,5,2,1,3,6,5,2,5,6,4,2,2,1,3,5,5,5,6,4,2,5,6,5,4,4,3,4,4,3,1,4,Yes,1,Psychology,2.8,3.2,71,13.0,3.0,2.0,B.A.,B,0,Male,US citizen,24,Upper Junior,20.0,11:00am,5.0,2,72,6,Yes,Democrat,Black (not Latino/Hispanic),Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,3.0
93,2015-02-05 07:19:38,7,7,7,1,1,7,1,1,5,7,1,5,1,7,1,1,6,1,7,6,2,6,6,6,2,2,7,1,7,7,7,7,1,1,1,7,2,2,6,5,Yes,1,Psychology,3.2,3.0,105,13.0,4.0,3.0,B.A.,A,lm2,Male,US citizen,24,Upper Senior,40.0,work overnights,5.0,2,5,20,No,Other,Black (not Latino/Hispanic),Spring 2015,"Traditional class (in person, less than 30 people)",Yes,No,,,,,,,4.0
94,2015-02-05 09:36:22,7,7,5,6,6,4,2,5,4,6,4,4,2,6,5,3,4,5,3,4,4,4,4,4,2,4,7,5,5,5,5,5,3,5,4,4,5,5,6,4,Yes,3,Biology,3.09,3.2,im not sure,14.0,4.0,3.0,B.S.,A,LM,Female,US citizen,20,Upper Junior,14.0,6:30,3.0,2,5,5,Yes,Democrat,Other,Spring 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,4.0
95,2015-02-05 09:51:36,7,7,7,2,1,6,2,2,4,4,1,4,3,7,1,4,4,3,5,5,3,4,4,4,4,2,7,1,6,4,7,7,4,2,3,3,6,6,4,5,Yes,1,Psychology,1.93,3.1,105,10.0,4.0,6.0,B.A.,B+,LM,Male,US citizen,23,Upper Junior,15.0,6am,8.0,18,12,57,Yes,Independent,Asian,Spring 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
96,2015-02-05 09:52:49,7,7,3,7,5,2,3,5,5,6,4,5,3,5,5,5,2,4,4,3,4,3,3,4,3,7,7,7,4,5,4,4,7,5,7,6,5,4,4,2,Yes,2,Psychology,3.0,3.0,66,15.0,5.0,1.0,B.A.,B+,0,Male,US citizen,20,Lower Junior,0.0,7,1.0,2,2,7,No,Democrat,Latino/Hispanic,Spring 2015,Large lecture class (more than 40 people),No,Yes,,,,,,,5.0
97,2015-02-05 11:50:56,7,7,7,2,1,6,1,2,7,7,1,7,1,7,3,1,7,4,7,7,1,4,7,4,1,4,7,1,7,4,7,7,1,4,2,5,6,5,7,5,Yes,7,Psychology,3.2,3.2,0,10.0,4.0,3.0,Ph.D.,A+,LM2,Male,US citizen,28,Post Bacc/2nd degree,20.0,7.3,4.0,4,15,50,Yes,Democrat,White,Spring 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,4.0
98,2015-06-08 07:58:05,7,7,4,2,2,4,1,2,1,1,3,2,1,7,2,2,6,5,6,6,2,2,7,7,1,2,7,6,6,4,7,6,1,6,2,6,5,5,6,5,Yes,6,Psychology,3.4,4.0,87,6.0,3.0,1.0,B.A.,A,0,Female,US citizen,35,Upper Junior,40.0,4:30,0.0,2,0,60,Yes,Republican,White,Summer 2015,Fully online class,No,No,,,,,,,3.0
99,2015-06-08 08:53:20,7,7,7,1,1,4,1,5,4,4,1,5,2,7,4,1,5,5,7,6,2,4,7,6,1,4,7,4,7,6,7,7,1,4,3,5,3,2,4,3,Yes,1,Psychology,2.5,2.085,105,6.0,4.0,2.0,B.A.,C,0,Female,US citizen,37,Upper Senior,40.0,545am,7.0,4,8,42-49,No,Democrat,Latino/Hispanic,Summer 2015,Fully online class,Don't know,No,,,,,,,4.0
100,2015-06-08 09:22:16,7,7,6,5,5,4,1,6,5,4,3,5,3,7,2,5,4,6,4,6,5,3,7,6,2,4,7,6,6,5,6,5,2,6,5,6,3,3,6,4,Yes,5,Psychology,4.0,4.0,84,6.0,4.0,2.0,B.A.,B,0,Female,US citizen,45,Upper Sophomore,40.0,5:30 am,4.0,2,3,49,Yes,Republican,White,Summer 2015,Fully online class,Don't know,No,,,,,,,4.0
101,2015-06-08 11:50:23,7,7,6,6,6,6,6,7,6,6,2,6,5,7,4,3,6,6,4,4,2,1,4,7,1,1,7,4,4,4,7,7,2,3,4,5,7,7,5,5,Yes,1,Psychology,4.0,3.2,66,9.0,4.0,1.0,B.A.,A+,1,Female,US citizen,34,Lower Junior,0.0,9,4.0,10,3,58,Yes,Democrat,White,Summer 2015,Fully online class,Don't know,No,,,,,,,4.0
102,2015-06-08 12:36:41,7,7,7,4,5,2,6,6,7,7,5,5,1,7,6,1,4,2,5,6,2,6,7,6,1,6,7,4,4,3,7,5,2,7,4,4,5,5,7,4,Don't know,6,Psychology,3.7,3.7,105,6.0,5.0,2.0,B.S.,A,Oolong,Female,US citizen,47 yrs old ,Lower Junior,70.0,5 am,,O, 3 hrs,35 hours,No,Independent,Asian,Summer 2015,Fully online class,Don't know,No,,,,,,,5.0
103,2015-06-08 13:37:00,7,7,6,6,2,5,1,5,7,7,2,7,2,6,4,2,7,6,5,6,2,4,6,5,1,3,6,3,6,4,6,6,2,5,5,5,5,5,6,4,Yes,6,Psychology,3.8,3.7,75,6.0,4.0,3.0,B.A.,A-,1,Female,US citizen,23,Upper Junior,45.0,8:30,5.0,10,10,48,No,Other,White,Summer 2015,Fully online class,No,Yes,,,,,,,4.0
104,2015-06-08 16:18:13,7,7,4,6,4,4,2,4,7,5,4,5,3,7,2,3,4,6,4,6,1,2,6,6,1,4,7,5,6,4,6,4,2,6,4,4,2,2,6,4,Yes,5,Psychology,3.5,3.5,129,3.0,4.0,2.0,B.A.,B,0,Female,US citizen,25,Post Bacc/2nd degree,20.0,10am,5.0,6,3,63-65,Yes,Other,Latino/Hispanic,Summer 2015,Fully online class,Don't know,No,,,,,,,4.0
105,2015-06-08 20:17:43,7,7,5,5,5,3,1,6,6,6,3,5,3,6,5,3,5,5,4,4,3,2,6,6,2,4,7,6,5,6,6,6,3,6,5,5,6,5,6,4,Yes,2,Psychology,4.0,4.0,108,3.0,3.0,4.0,B.A.,A,301-01,Male,US citizen,34,Upper Senior,40.0,8,4.0,15,8,60,No,Other,White,Summer 2015,Fully online class,No,Yes,,,,,,,3.0
106,2015-06-09 09:32:02,7,7,6,2,2,4,1,5,7,7,2,6,1,7,2,1,6,2,6,7,1,2,7,4,1,1,7,2,6,6,7,7,1,5,2,3,4,4,6,4,Yes,3,Psychology,4.0,4.0,6,6.0,8.0,2.0,B.S.,A,01[15905],Male,US citizen,33,Post Bacc/2nd degree,40.0,8:00am,7.0,7,10,56,No,Other,Other,Summer 2015,Fully online class,Don't know,Yes,,,,,,,8.0
107,2015-06-09 20:44:33,7,7,4,5,7,2,3,7,1,3,1,5,4,7,3,4,1,7,4,4,7,2,4,6,4,5,7,7,4,7,4,4,4,1,6,7,3,2,1,3,Yes,1,Psychology,3.1,3.2,96,6.0,2.0,2.0,B.A.,B+,0,Female,US citizen,24,Lower Senior,50.0,6:15 AM,4.0,1,4,52,No,Democrat,White,Summer 2015,Fully online class,Don't know,No,,,,,,,2.0
108,2015-06-10 23:05:11,7,7,4,5,4,3,3,6,3,5,4,5,4,7,3,4,4,7,6,5,5,2,5,5,5,5,7,6,5,6,7,7,5,6,6,5,4,3,3,4,Yes,1,Psychology,2.0,3.0,96,3.0,4.0,2.0,B.A.,A+,1,Female,US citizen,23,Upper Senior,50.0,6,5.0,7,2,35,No,Democrat,White,Summer 2015,Fully online class,Yes,Yes,,,,,,,4.0
109,2015-06-14 19:26:27,7,7,7,1,1,7,1,1,7,7,1,7,1,7,1,1,7,1,7,7,1,4,7,7,1,1,7,1,7,5,7,7,1,4,1,4,7,7,7,5,Yes,7,Psychology,2.7,2.7,18,6.0,6.0,10.0,B.A.,A-,0,Male,US citizen,51,Doctoral Level,70.0,3 AM,4.0,30,0,35,No,Other,White,Summer 2015,Fully online class,No,Yes,,,,,,,6.0
110,2015-08-23 17:08:59,7,7,2,5,5,3,4,6,4,5,5,4,6,7,5,4,4,7,4,3,4,2,5,4,4,4,7,5,4,4,6,3,4,6,6,6,5,4,2,3,Yes,1,Psychology,4.0,4.0,3,7.0,4.0,1.0,B.A.,A-,EF,Female,US citizen,25,Post Bacc/2nd degree,20.0,8,5.0,14,8,49,Yes,Other,White,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,Yes,,,,,,,4.0
111,2015-08-23 17:30:53,7,7,4,7,6,4,4,6,4,3,5,4,3,6,5,4,4,5,4,4,4,2,3,5,4,4,6,6,4,4,4,4,3,5,4,3,3,4,3,4,Yes,3,Psychology,3.2,3.2,87-estimate ,16.0,3.0,3.0,B.A.,B-,69217-EF,Female,US citizen,21,Lower Senior,20.0,10-11,5.0,15,8,60-70,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,3.0
112,2015-08-23 17:53:34,7,7,4,7,6,4,4,6,4,3,5,4,3,6,5,4,4,5,4,4,4,2,3,5,4,4,6,6,4,4,4,4,3,5,4,3,3,4,3,4,Yes,3,Psychology,3.2,3.2,87-estimate ,16.0,3.0,3.0,B.A.,B-,69217-EF,Female,US citizen,21,Lower Senior,20.0,10-11,5.0,15,8,60-70,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,3.0
113,2015-08-24 22:10:55,7,7,4,5,4,4,2,4,5,7,5,6,3,7,6,2,6,5,4,5,2,3,4,7,3,6,7,5,4,7,5,5,2,4,4,4,5,5,6,3,Yes,4,Other,3.4,3.5,51,16.0,2.0,1.0,B.A.,A,EF,Female,US citizen,20,Lower Junior,0.0,11 AM,0.0,10,10,7,Yes,Democrat,Asian,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,2.0
114,2015-08-25 16:20:07,7,7,5,3,2,6,2,3,5,5,3,4,2,6,2,3,4,3,6,5,2,5,6,5,5,4,6,4,5,3,7,5,3,4,2,5,5,5,5,4,Yes,5,Psychology,3.4,3.8,103,10.0,3.0,2.0,B.A.,A,LM,Male,US citizen,24,Lower Senior,19.0,8:30am,7.0,2,10,46,Yes,Other,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),Don't know,Yes,,,,,,,3.0
115,2015-08-26 01:00:48,7,7,7,4,3,5,1,4,5,6,2,7,1,7,1,1,3,5,4,6,2,4,7,6,1,4,7,4,7,4,6,6,1,5,2,3,3,3,6,3,Yes,6,Psychology,3.78,3.2,24,12.0,4.0,0.0,B.A.,A,LM,Female,US citizen,19,Lower Sophomore,24.0,12pm,10.0,0,30,52?,No,Other,Asian,Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
